,2012,22_Jump_Street,300,Aladdin,Alice_in_Wonderland,Alvin_and_the_Chipmunks,Alvin_and_the_Chipmunks_The_Squeakquel,American_Pie_2,American_Sniper,Anger_Management,Ant-Man_and_the_Wasp,Aquaman,Austin_Powers_in_Goldmember,Avatar,Avengers_Age_of_Ultron,Avengers_Endgame,Avengers_Infinity_War,A_Star_is_Born,Bad_Boys_For_Life,Batman_Begins,Batman_v_Superman_Dawn_of_Justice,Beauty_and_the_Beast,Big_Hero_6,Black_Panther,Bohemian_Rhapsody,Brave,Bringing_Down_the_House,Bruce_Almighty,Captain_America_Civil_War,Captain_America_The_First_Avenger,Captain_America_The_Winter_Soldier,Captain_Marvel,Cars,Cars_2,Casino_Royale,Catch_Me_if_You_Can,Charlie_and_the_Chocolate_Factory,Cheaper_by_the_Dozen,Cinderella,Coco,Dawn_of_the_Planet_of_the_Apes,Deadpool,Deadpool_2,Despicable_Me,Despicable_Me_2,Despicable_Me_3,Die_Another_Day,Doctor_Seuss_The_Lorax,Doctor_Strange,Dr_Seuss’_The_Grinch,Elf,Fantastic_Beasts_and_Where_to_Find_Them,Fantastic_Four,Fast_and_Furious_6,Fast_Five,Finding_Dory,Finding_Nemo,Frozen,Frozen_II,Furious_7,Godzilla,Gravity,Guardians_of_the_Galaxy,Guardians_of_the_Galaxy_Vol_2,Hancock,Hannibal,Happy_Feet,Harry_Potter_and_the_Chamber_of_Secrets,Harry_Potter_and_the_Deathly_Hallows_Part_I,Harry_Potter_and_the_Deathly_Hallows_Part_II,Harry_Potter_and_the_Goblet_of_Fire,Harry_Potter_and_the_Half-Blood_Prince,Harry_Potter_and_the_Order_of_the_Phoenix,Harry_Potter_and_the_Prisoner_of_Azkaban,Harry_Potter_and_the_Sorcerer’s_Stone,Hitch,Horton_Hears_a_Who,How_to_Train_Your_Dragon,How_to_Train_Your_Dragon_2,"I,_Robot",Ice_Age,Ice_Age_Dawn_of_the_Dinosaurs,Ice_Age_The_Meltdown,Inception,Incredibles_2,Indiana_Jones_and_the_Kingdom_of_the_Crystal_Skull,Inside_Out,Interstellar,Iron_Man,Iron_Man_2,Iron_Man_3,It,It_Chapter_Two,I_am_Legend,Joker,Jumanji_The_Next_Level,Jumanji_Welcome_to_the_Jungle,Jurassic_Park_III,Jurassic_World,Jurassic_World_Fallen_Kingdom,Justice_League,King_Kong,Knocked_Up,Kung_Fu_Panda,Lara_Croft_Tomb_Raider,Lilo_&_Stitch,Logan,Madagascar,Madagascar_3_Europes_Most_Wanted,Madagascar_Escape_2_Africa,Maleficent,Man_of_Steel,Meet_the_Fockers,Men_in_Black_2,Men_in_Black_3,Minions,Mission_Impossible—Fallout,Mission_Impossible—Ghost_Protocol,Mission_Impossible—Rogue_Nation,Moana,"Monsters,_Inc",Monsters_vs_Aliens,Mr_and_Mrs_Smith,Mr_Deeds,National_Treasure,National_Treasure_Book_of_Secrets,Night_at_the_Museum,Night_at_the_Museum_Battle_of_the_Smithsonian,Oceans_Eleven,Over_the_Hedge,Oz_the_Great_and_Powerful,Pearl_Harbor,Pirates_of_the_Caribbean_At_World’s_End,Pirates_of_the_Caribbean_Dead_Man’s_Chest,Pirates_of_the_Caribbean_On_Stranger_Tides,Pirates_of_the_Caribbean_The_Curse_of_the_Blac…,Pitch_Perfect_2,Planet_of_the_Apes,Quantum_of_Solace,Ralph_Breaks_The_Internet,Ratatouille,Rise_of_the_Planet_of_the_Apes,Rogue_One_A_Star_Wars_Story,Rush_Hour_2,Shark_Tale,Sherlock_Holmes,Sherlock_Holmes_A_Game_of_Shadows,Shrek,Shrek_2,Shrek_Forever_After,Shrek_the_Third,Signs,Sing,Skyfall,Solo_A_Star_Wars_Story,Spectre,Spider-Man,Spider-Man_2,Spider-Man_3,Spider-Man_Far_From_Home,Spider-Man_Homecoming,Star_Trek,Star_Trek_Into_Darkness,Star_Wars_Ep_III_Revenge_of_the_Sith,Star_Wars_Ep_II_Attack_of_the_Clones,Star_Wars_Ep_VIII_The_Last_Jedi,Star_Wars_Ep_VII_The_Force_Awakens,Star_Wars_The_Rise_of_Skywalker,Suicide_Squad,Superman_Returns,Sweet_Home_Alabama,Talladega_Nights_The_Ballad_of_Ricky_Bobby,Tangled,Ted,Teenage_Mutant_Ninja_Turtles,Terminator_3_Rise_of_the_Machines,The_Amazing_Spider-Man,The_Amazing_Spider-Man_2,The_Avengers,The_Blind_Side,The_Bourne_Supremacy,The_Bourne_Ultimatum,"The_Chronicles_of_Narnia_The_Lion,_the_Witch_a…",The_Croods,The_Dark_Knight,The_Dark_Knight_Rises,The_Da_Vinci_Code,The_Fast_and_the_Furious,The_Fate_of_the_Furious,The_Hangover,The_Hangover_Part_II,The_Hobbit_An_Unexpected_Journey,The_Hobbit_The_Battle_of_the_Five_Armies,The_Hobbit_The_Desolation_of_Smaug,The_Hunger_Games,The_Hunger_Games_Catching_Fire,The_Hunger_Games_Mockingjay_-_Part_1,The_Hunger_Games_Mockingjay_-_Part_2,The_Incredibles,The_Jungle_Book,The_Karate_Kid,The_Lego_Movie,The_Longest_Yard,The_Lord_of_the_Rings_The_Fellowship_of_the_Ring,The_Lord_of_the_Rings_The_Return_of_the_King,The_Lord_of_the_Rings_The_Two_Towers,The_Martian,The_Matrix_Reloaded,The_Mummy_Returns,The_Passion_of_the_Christ,The_Polar_Express,The_Proposal,The_Pursuit_of_Happyness,The_Ring,The_Santa_Clause_2,The_Secret_Life_of_Pets,The_Simpsons_Movie,"The_Twilight_Saga_Breaking_Dawn,_Part_1","The_Twilight_Saga_Breaking_Dawn,_Part_2",The_Twilight_Saga_Eclipse,The_Twilight_Saga_New_Moon,Thor,Thor_Ragnarok,Thor_The_Dark_World,Toy_Story_3,Toy_Story_4,Transformers,Transformers_Age_of_Extinction,Transformers_Dark_of_the_Moon,Transformers_Revenge_of_the_Fallen,Tron_Legacy,Troy,True_Grit,Twilight,Up,Venom,WALL-E,War_of_the_Worlds,Wedding_Crashers,Wild_Hogs,Wonder_Woman,World_War_Z,Wreck-It_Ralph,X-Men_2,X-Men_Days_of_Future_Past,X-Men_Origins_Wolverine,X-Men_The_Last_Stand,xXx,Zootopia
0,28129600.8,27156049.200000003,34852346.44,31358935.0,48149855.16,16492884.12,22561532.4,23529875.0,32765567.040000003,21923080.0,34399583.64,28287818.1,37826360.0,32102518.799999997,91178494.56,157461641.0,108461637.78,15984050.76,23601382.0,19739562.080000002,87267600.35000001,66966315.150000006,17073779.400000002,77459968.92,19187795.28,27591576.320000004,13677064.85,27958911.749999996,80787312.27000001,29298215.459999997,39880287.36,61715051.0,25036457.42,29318274.9,18721241.45,14131350.09,27135857.45,11363250.0,24835782.6,13846954.8,29856693.96,50649083.440000005,54095109.42,25184315.2,38511731.5,30455607.0,23766215.33,19629456.000000004,34866308.45,19013988.3,12719890.0,31737734.380000003,27855829.52,42611255.5,39215270.4,58578653.35,28089197.84,16677373.900000002,42205262.0,72799927.2,41483455.56,19233299.8,40872962.88,58882446.0,20689775.54,27490550.0,15566670.67,42372977.79,72787769.0,103821075.66,52555055.53,69810494.39999999,54848099.12,52044881.2,46883144.35,18340000.0,15871359.629999999,14291883.879999999,19915243.200000003,24208000.0,19652490.0,16549388.399999999,27671854.740000002,25702994.82,72685527.42,29798875.68,37007471.160000004,18220689.720000003,46093889.589999996,60462818.86,75744410.5,52947075.300000004,37043656.0,37273638.64,39350693.0,19722984.0,7568517.600000001,27585322.0,88510266.0,59738207.4,40394762.1,12780025.950000001,12157536.6,24161662.419999998,25550450.0,17599010.0,34655619.6,18271404.470000003,23128917.28,20890482.13,26241255.720000003,48414703.7,16410766.4,26597458.029999997,19784138.080000002,49725581.400000006,23259527.16,10169991.299999999,21925216.080000002,16605580.38,25215500.0,20104838.4,22892129.48,20642050.0,14960000.000000002,20756780.36,15410199.05,18682449.599999998,19285000.0,13676778.59,26506284.200000003,26578500.0,53208886.08,70904862.0,39741025.86,18777874.18,30250524.6,36339175.0,32138360.939999998,18707248.8,20401648.08,22269556.86,76071001.58,32795375.0,17272000.0,29530729.2,16653099.479999999,16734450.0,16029524.4,24546762.38,47649468.839999996,29865245.41,11780887.25,34164566.24,36082627.5,29629345.32,56351826.96,55001941.440000005,74203979.56,39255628.0,53320031.1,37072770.0,23785302.200000003,65518155.29,43102226.309999995,109918715.55000001,128648824.56,89615288.0,69435775.36,26717341.79,18758649.91,22881540.47,14005648.92,23053906.400000002,27650333.880000003,5610040.0,39218910.080000006,37980378.36,90511663.2,13246107.6,25024000.0,30588599.0,30138981.36,12809889.4,79926459.47999999,84845484.64000002,36360511.480000004,21344000.0,47979765.75,20080839.599999998,36035818.379999995,41580612.64,26408286.360000003,34309645.7,75335288.0,78045149.60000001,59551137.36000001,49225380.480000004,27884186.080000002,34254248.120000005,22203208.04,18461662.560000002,21204003.220000003,26410605.95,47886659.26,37408759.96,19597335.48,59086541.169999994,34995267.15,36116939.28,3493168.16,15272494.799999999,11368722.5,6925906.13,10765040.0,41240753.2,38140253.56,81672479.63999999,79707979.68,80869931.2,87244504.8,29049247.439999998,48794482.800000004,35089131.0,48555773.98,47406956.0,34535259.839999996,45217585.800000004,43006875.059999995,74419771.2,20661541.58,22984000.0,6536031.8,42814234.12,25778200.8,33153600.6,27565288.52,27845992.73,13513960.0,13950710.52,40159616.7,27716566.900000002,15940657.600000001,43434690.809999995,38352931.92,41320597.199999996,57279876.550000004,24755007.419999998,20865008.560000002
1,29638024.8,20225018.52,30604246.56,30013295.0,52166706.14,23415951.68,9494827.2,22153100.0,37311066.72,24393682.68,24026479.44,21773566.68,36670920.0,30634843.2,61048765.800000004,109264122.0,83774244.24,15214605.6,21716950.0,11898963.18,54203084.160000004,65842148.400000006,25974642.6,67315273.32000001,19247145.0,26523968.8,18570408.34,35342001.0,65493631.07,25015468.02,37440213.120000005,52872536.0,29566777.29,26646602.819999997,19575974.31,12691250.0,25350238.37,13879149.999999998,29220214.32,9364686.450000001,27541320.840000004,45483586.75,41284362.3,24589571.599999998,27001678.000000004,25546584.0,27235289.509999998,35040667.2,33564477.97,27993155.400000002,18136720.0,28085404.94,26385379.41,34866227.0,34126424.4,48839583.970000006,38936050.33,12141593.200000001,50041031.0,50356706.400000006,34733192.04,25301488.3,33469045.560000002,53869765.95,20292078.73,34154750.0,21752728.91,48925738.29,45106979.72,48352354.44,48102066.85,26413458.0,22784262.2,42831659.120000005,48593764.449999996,24341707.36,22341004.07,20672848.34,18700703.28,26121078.000000004,27267240.0,13501594.799999999,35497484.25,25714097.439999998,60072473.64,36379817.25,33417892.44,19756430.28,44446617.809999995,54015880.599999994,68500539.80000001,47235532.050000004,33627227.0,35705941.36,32476803.0,23610586.0,7913321.850000001,16805137.5,75216416.4,50695728.9,34314122.85,8247439.050000001,13955356.8,26953426.22,24235300.0,18161000.0,32881289.700000003,23394760.76,25277495.040000003,32762097.06,27810692.28,39946849.800000004,16768800.000000002,23585296.02,21431851.840000004,41968297.800000004,21850356.36,7320056.279999999,21224620.080000002,10624713.73,38091500.0,29141730.0,24752721.17,18733000.0,19839900.32,19027363.52,15990905.28,24104366.4,22475000.0,19876482.98,36319327.0,29653950.0,46749303.24,56442895.75,36390480.36,14575566.409999998,26724735.0,36234050.0,30739874.13,10375777.620000001,21050419.8,22007898.36,49549683.050000004,34272925.0,28676474.48,26204610.0,16751687.819999998,25464175.0,12455923.120000001,34090892.66,58376096.28,31007659.54,10274637.55,37922689.28,25093933.92,28386510.48,62379837.519999996,32385571.200000003,63657547.68,27508094.0,38897506.2,32698335.599999998,29642604.200000003,43923793.03,34898802.51,67192865.25,73757740.32000001,47467565.0,41279350.24,13996882.09,21032151.14,20363798.490000002,9522661.36,20024799.200000003,23935023.720000003,17285094.799999997,26136236.000000004,35814027.96,77904948.80000001,16490931.6,26577888.400000002,31360424.6,33177079.650000002,20878948.200000003,56703785.599999994,50323801.92,34692965.92,19256725.0,33120806.25,18068125.2,34179685.199999996,31068592.800000004,10751500.440000001,26873457.6,56441749.28000001,57881016.6,44178342.84,36548678.52,40152550.24,43668815.39,24856513.56,33278686.92,22660457.29,14065000.0,23657781.93,19846558.16,24031906.200000003,43549246.269999996,41462267.15,20102589.76,6442611.04,15146550.0,13391709.31,9042700.81,18389800.0,39637716.650000006,29511217.56,45633291.419999994,46416324.64000001,28569142.84,50746657.199999996,26609039.819999997,46413939.6,35285811.0,43767533.4,39524776.0,36051633.52,35029484.64,24555620.52,34913366.4,17742679.419999998,23200089.040000003,6692498.62,25331564.509999998,31673182.799999997,26899365.54,26318274.43,18897951.27,16043570.0,21580989.76,37016067.9,24881267.400000002,23855263.040000003,44480874.309999995,31626342.000000004,35188453.199999996,40637260.61,21784897.419999998,33850736.14
2,20517511.2,14256092.88,22441180.24,30128699.0,36682645.839999996,15032361.28,16668013.2,19541650.0,26333957.520000003,12921705.489999998,18902386.02,19169607.66,29992820.0,29693215.2,54345537.36000001,90389244.0,70616264.64,12567555.66,17185773.0,19744637.02,36157176.78,50679683.25,17664738.12,61268787.78,13647401.1,20166880.16,10982952.95,31154215.95,45397938.6,19853033.88,25305118.200000003,38845836.0,21748541.72,19429600.259999998,13560892.36,14443000.0,21107673.68,13683450.51,19251552.96,19937213.1,21022326.360000003,45572393.54,32637824.34,16774720.7,33524837.500000004,20053535.25,16311512.36,23972995.200000003,22581606.35,21917168.400000002,12555870.0,19788484.77,19199361.310000002,29635287.000000004,24924897.299999997,37096254.79,30624628.729999997,29524259.6,38017065.0,35805369.6,24426807.12,16828835.1,27524545.200000003,41083397.25,22048280.73,21361400.0,15428059.06,35052491.76,29625750.24,40702516.68,33861486.53,32184686.4,32044061.4,32538278.8,35450291.65,13878519.9,15353103.92,16639404.2,14791481.280000001,20265404.880000003,19448000.0,20636881.2,23233261.89,22669605.4,53583662.04,43475268.41,27250130.16,13334068.8,30980707.52,36705826.94,47314093.2,29390982.6,20391269.0,22762458.04,24374841.0,15917973.0,12971557.200000001,23508125.0,61784089.2,40551165.9,23825466.0,18953394.400000002,11943934.2,20569476.06,18169950.0,14468734.28,25295602.5,20198052.91,19148334.240000002,21444261.72,20933853.84,39919744.7,9736416.8,28344970.939999998,19927922.560000002,33281998.200000003,17351381.16,11030535.12,16811859.96,23318518.560000002,26303000.0,21938745.599999998,18304319.53,14403280.32,12832033.840000002,15747733.4,7249797.54,22221127.2,13224000.0,15287132.24,24195887.1,28637500.0,42310507.48,44908125.83,26641725.9,20629120.66,17778981.6,28350400.0,17481134.509999998,22145319.96,16861901.919999998,18201602.52,40316714.04,28936200.0,18493439.12,19029793.2,11781482.76,19213048.099999998,38542801.2,24951429.22,44794729.68,25093860.22,13874486.700000001,26881224.160000004,24932337.36,18019544.040000003,45495421.4,44135185.120000005,49522952.6,25720128.0,30661340.85,25274041.2,23754208.500000004,53308825.6,44692673.739999995,53898482.400000006,65397444.120000005,40301011.0,32324879.76,20724401.02,11186897.15,16498274.09,23067613.5,17866324.0,19235755.8,16518759.999999998,17712532.32,25142597.64,63914740.96000001,11206207.2,19778718.0,23962752.0,22562707.71,14314872.000000002,51879419.69,45024483.84,26829725.36,16042800.0,22625468.25,15826218.0,33846609.12,22122173.92,17888440.68,19826613.400000002,39062999.36000001,37955548.400000006,27919964.520000003,25105200.48,27799230.96,32566702.970000003,18625928.3,22833951.84,18500028.29,20724850.0,30318053.11,27490806.2,15024019.32,47801039.43,25865100.0,31008000.000000004,8505518.88,9934072.799999999,8947538.620000001,5503405.05,12328030.0,30779138.5,24154144.76,30153606.479999997,31871445.76,33220912.88,33415802.4,19266318.06,33673816.050000004,23936683.1,37839175.64,33976333.0,23779590.36,27794390.76,37607326.62,44088799.199999996,13546707.979999999,17343784.880000003,5605401.199999999,14723111.969999999,24279164.4,21807904.98,21190592.99,28715954.560000002,14852780.0,13695088.24,31238359.950000003,20455183.1,15127436.8,31011070.97,28110278.880000003,25560553.2,32576207.39,17103822.45,25602094.37
3,6137978.399999999,7377400.08,9445331.72,25305033.0,10629947.399999999,3275913.84,23810437.2,9437143.75,19377782.28,4071309.9999999995,7123500.48,11068966.56,14586341.77,19662984.0,14286839.4,36874439.0,25234919.34,6879340.0200000005,10529839.0,23602331.57,16093330.72,14208309.15,5571858.24,40954763.58,4472825.46,10021951.520000001,2855060.0,24715193.849999998,14222307.32,8837494.319999998,6717116.16,10986773.0,8138041.89,7932678.6,4872700.44,16004560.0,11180166.18,10879054.62,5196211.5600000005,19297858.650000002,8874097.56,21142358.98,12247291.98,8880137.2,32315745.000000004,14550795.0,5200910.0,3904040.0000000005,6644616.54,10878906.9,5370960.0,7231123.130000001,8091526.78,21627925.0,7103613.6,20941272.810000002,9654940.0,27877500.200000003,12771012.0,15136578.000000002,8285801.040000001,6629840.800000001,12660144.48,10355787.75,30679870.759999998,6048965.0,3838507.69,7609030.0,10366842.799999999,20569112.34,10552339.51,35081068.8,35105485.0,11462080.0,9632350.0,9845229.02,4302437.859999999,5680563.66,5460791.04,8653680.0,4317170.0,13587007.2,5059975.91,12018730.7,24100262.16,39308937.989999995,11324491.200000001,5696845.5600000005,8252135.92,11053038.76,12394371.000000002,9199552.950000001,5478405.0,9257158.0,9702049.0,3585828.0,15503912.55,29781550.0,27372405.6,15020397.6,7883726.550000001,26338440.8,5500261.8,7516643.33,6851338.45,7304440.0,7564413.15,18061672.16,7088332.160000001,6124896.68,6704361.36,13843505.500000002,26577786.400000002,26477887.15,16421370.560000002,13981690.8,6975713.7,7098860.9399999995,7333293.960000001,22824042.67,5433150.0,4226949.6,8076304.58,7744880.0,4062320.0000000005,8685325.8,14959164.9,19054461.599999998,4405100.0,4150361.27,6954217.600000001,23343175.9,31086018.8,23038144.17,9283193.28,24206423.27,5626260.0,11917993.7,4915999.4799999995,21602110.8,9363190.4,7584417.72,18827880.5,13732068.4,3204160.0,13399455.6,5615785.92,6051611.25,60923977.120000005,6732357.84,11943852.36,12545661.7,8469087.450000001,12686983.680000002,18968249.46,5742229.32,15779742.549999999,45897629.52,12753732.32,32680863.0,12811452.15,9002431.2,8781118.5,44818333.08,34848297.769999996,22634191.650000002,43318521.36,29389847.0,14063517.180000002,23392215.09,2965820.0,8849627.97,21892626.14,9776597.600000001,7203749.04,18120463.95,22937643.680000003,5581743.48,21166878.880000003,4389684.0,8801920.0,11323308.0,6030129.12,4621216.600000001,29147042.47,21715824.48,11191153.64,7544988.0,8950473.0,9190929.6,29952480.839999996,8666888.16,23108775.12,6822424.4,12122642.56,13553894.200000001,9696583.440000001,9223585.56,5170720.0,7515156.7700000005,7535197.9799999995,3773589.12,14418862.15,24686250.0,38213953.669999994,32535441.509999998,4753264.680000001,36216148.37,7150602.5,44985997.04000001,13961486.64,5581684.8,3654858.07,1984840.0,2146430.0,12487162.15,11504118.6,11232968.34,11301595.200000001,27636342.22,12607783.2,6159484.9799999995,8660044.05,11458913.4,18415181.48,14152710.0,28093960.8,11344615.92,39316187.76,48246099.6,7168745.4399999995,6224720.0,12229044.459999999,5373141.55,7525381.2,9823969.86,10606810.34,30368682.0,6034953.850000001,3143042.88,12344916.15,8442902.600000001,3316467.8400000003,9104500.0,21333179.52,6541227.6,25540324.84,7175740.0,4861731.180000001
4,5461540.8,7936820.640000001,8078970.76,12014982.0,9411807.44,3100742.76,18172047.599999998,8327531.25,10718046.360000001,4108839.9999999995,10243835.52,22422067.38,13104594.36,19303753.2,14183436.96,33110349.0,23894630.16,6174736.26,6425896.0,20509557.810000002,13032774.41,18772724.25,11348836.56,21274508.22,6373817.82,9997988.000000002,2948190.0,7140429.999999999,14724398.4,8927477.94,7535220.48,14641119.0,7294196.74,8081930.819999999,5718279.14,12541100.0,10176377.370000001,9179560.0,6281920.44,14107663.5,10390883.040000001,12368778.42,12649270.92,9618439.6,26028464.000000004,13364772.75,6580860.0,4115899.2,8194124.2,5051182.8,8206559.999999999,9952794.39,7181835.2700000005,8832241.0,7020530.399999999,24815958.950000003,9982980.0,16728698.8,20791974.0,14376571.200000001,7499970.36,7302313.7,12860446.680000002,12702352.950000001,21770464.52,5158314.1,5099518.63,6781060.0,12111936.54,17542509.24,11793068.02,26137117.2,28464886.96,9855920.0,11098300.0,3481980.0,4675194.649999999,5667573.04,6377944.32,7543920.000000001,4112680.0,15804570.0,4610277.8,11522861.66,27601121.46,31867650.22,14081912.64,7452399.600000001,7741882.96,9888677.299999999,12415585.600000001,12007266.6,8006196.0,8063865.08,13908626.0,6301757.0,9502324.65,21431000.0,26289916.200000003,18757983.6,11078647.65,20378654.75,5108657.4,7217176.26,6361308.05,7318740.0,9033971.1,5023850.0,7996822.4,11638389.209999999,7771904.640000001,12662239.700000001,26410329.6,19749855.84,6326398.4,18185488.200000003,9640189.32,15565160.999999998,7810866.720000001,14453037.840000002,5873950.0,4044086.4,7022826.16,7182890.0,4796720.0,16933598.72,17152658.1,4330477.2,5121400.0,2936373.35,7818800.000000001,7926355.399999999,9658281.88,19979537.13,6900036.959999999,19981115.169999998,5701276.800000001,10880470.85,4822317.92,13614955.92,9796000.0,7607324.879999999,18813786.46,12807433.85,2805680.0,12260450.4,5884756.38,4987418.55,47464735.760000005,5532111.399999999,8107224.16,10461144.98,15382641.0,8081756.48,7441682.34,7907416.5600000005,14245451.219999999,29859654.080000002,9972925.68,34222790.0,15806348.25,7806930.0,7437590.600000001,18802177.17,15244287.629999999,21266898.45,40350667.32,20270474.0,15259763.270000001,22602955.81,3300440.0,6812090.7700000005,12584881.719999999,9468244.8,8175726.36,24659399.25,26495956.480000004,6738909.48,19798452.8,5930653.2,8221200.000000001,9258336.0,5274944.25,5527656.2,24833779.18,19893968.64,7827683.100000001,6878133.0,8557699.5,7907307.6,19927862.34,8797700.8,18105064.92,6924974.100000001,11589981.760000002,17556339.900000002,13102401.24,12264483.24,4369680.0,9585795.09,6619933.34,3381592.3200000003,5211225.850000001,21957350.0,32423294.29,28644517.33,5893819.2,14050119.999999998,6509514.0,37889865.2,9254610.96,5595823.2,3628053.45,2102100.0,3154580.0,16162376.750000002,9301767.0,12542758.799999999,13185018.56,15644730.28,13594434.0,6167877.659999999,11365665.15,5768522.100000001,17845390.16,20570969.0,31870280.36,11243278.440000001,34628751.72,38424669.6,7493923.9399999995,5731040.0,11465477.08,7155035.649999999,7687076.399999999,8393182.2,9045287.58,25906493.19,7146050.0,3140425.2399999998,15059283.75,8779284.8,5320910.5600000005,8392820.0,8864287.92,5559090.0,9257719.61,6874010.0,5751215.760000001
5,4371211.2,6236320.680000001,7219741.28,7455705.0,7991901.64,3442246.2,14516270.4,6795265.5,8159690.5200000005,3625119.9999999995,5969642.82,17241588.36,10932726.09,19734349.2,10162625.040000001,25251991.0,17306199.240000002,4682910.78,3673413.0,8681909.72,8669589.4,12115742.1,2027090.8800000001,14981818.14,4016872.2,7654235.680000001,2734130.0,6512150.0,9604716.97,6613442.1,5190158.16,8586183.0,7286410.37,6315820.02,8326563.23,8784490.0,9018484.09,9736950.0,4938158.5200000005,2438188.2,7210831.680000001,9220820.23,8192346.24,8448664.299999999,11563321.000000002,8389830.75,9509525.74,2924460.0000000005,5416208.390000001,2715122.7,2419990.0,11696205.31,6661478.38,6358055.000000001,5275783.199999999,19351321.290000003,9347750.0,2755112.8000000003,24080546.0,9922554.0,5359172.760000001,5871835.2,9513052.56,7904114.4,10093121.85,7390660.149999999,9477074.01,5765760.0,17022518.34,13984627.379999999,18510801.73,11909290.799999999,12915195.2,9354080.0,18349750.0,3074570.0,4713424.59,5350561.319999999,5161021.92,6495360.000000001,3609320.0,7930112.399999999,4067105.15,10453999.959999999,20131937.88,9049481.139999999,10124838.0,3689446.3200000003,6839339.359999999,8202564.68,8923630.100000001,8303247.75,4521469.0,7466407.04,9611712.0,3456336.0,20095480.650000002,8514603.0,21487107.6,12517292.1,10970521.8,7385943.75,4503450.6,6741949.76,5224561.7,7318740.0,5928644.4,4946862.61,6444100.32,2276430.73,6061611.24,9902506.9,18922618.400000002,8385520.0,4463997.44,12425589.0,6455512.68,16600855.559999999,5617366.2,2494835.54,4190500.0,3612196.8,5965049.63,5926183.12,7681280.000000001,15427171.08,15166787.040000001,3681470.4,4194850.0,2932521.44,5647819.100000001,6432008.6,7942755.52,17976500.75,5364729.42,10431950.0,4182186.6,9015453.299999999,3954156.9899999998,2296916.58,12654297.959999999,5602460.46,16013395.3,10589428.299999999,2638400.0,11668371.6,4882960.859999999,4520340.2,15656320.000000002,4810406.88,7157273.8,8940179.82,21050628.950000003,6206964.960000001,4953003.72,8548526.16,11890977.67,37619146.32,8329685.12,25675559.0,10397802.450000001,6948538.8,5859728.600000001,12979101.41,10728998.28,17734356.150000002,41063957.64,32165681.0,10502454.46,16494828.58,2922920.0,5762919.64,2089979.42,8978508.0,5518441.44,18437738.4,20011650.400000002,4453526.88,15246459.200000001,9502186.799999999,7082880.000000001,8350420.4,4594835.48,4650030.0,21868972.72,15422503.040000001,6512272.98,5811447.75,5136090.75,7986273.6,8646990.059999999,7086449.44,9727570.8,5340963.100000001,9017909.600000001,22888921.0,15790158.360000001,14756527.08,6133600.0,6260304.640000001,6161394.779999999,2361121.92,4800255.2700000005,10634300.0,18852859.119999997,19319217.06,4040852.4000000004,10463920.0,5128708.0,13779520.000000002,1653092.2400000002,4801741.2,3563740.65,1989130.0,1617330.0,11845499.200000001,7944610.56,14178822.959999999,14312801.440000001,22189960.18,17038563.599999998,4775483.9399999995,6455827.350000001,3922304.1,15881255.379999999,11950952.0,27458715.0,8350823.5200000005,20557830.9,17824728.0,6644135.14,4307120.0,8431524.799999999,9478208.389999999,7339975.2,4825907.64,7984228.84,15960028.680000002,6432100.0,2881918.72,9792311.55,6848792.500000001,2040654.5600000003,6805439.999999999,6173659.08,4813450.8,7372488.43,5595590.0,3985561.68
